index,timestamp,x,y,z,qx,qy,qz,qw
402,1.6340049194252096e+18,-75.04160308999998,201.13938904,14.16675091,-0.0282763603365258,-0.0183679295614857,0.9666836760560752,-0.2537434473172787
403,1.6340049200303877e+18,-75.33843993999999,201.65753174,14.22955132,-0.0328792808472589,-0.0199756400788842,0.9660455688525088,-0.2554914589469455
404,1.6340049206355103e+18,-75.64103698999999,202.18884277,14.26685524,-0.0296788507629394,-0.0189605854794189,0.9657922175146654,-0.2569144888942122
405,1.6340049212406968e+18,-75.94129180999998,202.70278931,14.28372765,-0.0298045974977034,-0.0175408701446197,0.9653987046514514,-0.2584750372857487
406,1.634004921845826e+18,-76.25789641999998,203.2277832,14.3293705,-0.0279007335324652,-0.0173363136079878,0.9649670806589032,-0.260306616403559
407,1.6340049224509683e+18,-76.57601165999999,203.75592041,14.35967827,-0.0292111585535819,-0.0178883775365984,0.9642530247938936,-0.2627600014098276
408,1.6340049230561162e+18,-76.86087798999999,204.30259705,14.39193535,-0.031128384932651,-0.0164744012921155,0.9707664986496712,-0.2374279319141049
409,1.6340049236612713e+18,-77.16191100999998,204.83683777,14.42158508,-0.0306055331878498,-0.0162700122068565,0.9713067828968864,-0.2352907170705571
410,1.6340049242664325e+18,-77.44474029999999,205.38406372,14.46567535,-0.030978339209467,-0.0169391429159073,0.9706965722006634,-0.2377005945616878
411,1.6340049248715763e+18,-77.73777007999999,205.91300964,14.49922466,-0.031013423305322,-0.0181549177752439,0.9702398448587986,-0.2394644232111187
412,1.6340049254767214e+18,-78.03704070999999,206.44337463,14.53841114,-0.028852276864262,-0.0191592032900115,0.9698871336860192,-0.2410796942078658
413,1.63400492608187e+18,-78.31594085999998,206.98327637,14.57187462,-0.0284765794919564,-0.0183350915473445,0.969529116321374,-0.2426235797351205
414,1.634004926687018e+18,-78.61260222999998,207.50924683,14.61384964,-0.0282314985305839,-0.0179361480571762,0.9690727964227746,-0.2444978370393746
415,1.6340049272921748e+18,-78.90348052999998,208.04911804,14.64561939,-0.0266848466636454,-0.0177165454256209,0.9686737243308884,-0.2462625809327235
416,1.6340049278973263e+18,-79.19904326999999,208.57455444,14.68780041,-0.0261778634904141,-0.0179857173358081,0.967964075208219,-0.249071842128513
417,1.634004928502498e+18,-79.50768279999998,209.11787415,14.70231342,-0.025009960965871,-0.0179165662112473,0.9676594427678258,-0.2503771182235802
418,1.6340049291076204e+18,-79.79875945999999,209.64468384,14.73026943,-0.0232123156631255,-0.0184714048349051,0.9671774478203438,-0.2523643794847183
419,1.634004929712774e+18,-80.08804320999998,210.16792297,14.76571655,-0.0251604500991053,-0.0176706713953638,0.9668715065500328,-0.2534051872888899
420,1.634004930317938e+18,-80.39015197999998,210.69343567,14.78392982,-0.0245660204513297,-0.0192608083034712,0.9662889626044472,-0.2555605068305803
421,1.6340049309231675e+18,-80.70399474999999,211.20637512,14.81209946,-0.0237321033383467,-0.0203807066416559,0.9658767528008338,-0.2571060335092151
422,1.6340049315282284e+18,-81.00425719999998,211.73139954,14.84746075,-0.0267432854828041,-0.0205223093931222,0.9657165732304,-0.2574007220014965
423,1.6340049321334733e+18,-81.30318450999998,212.24595642,14.88890076,-0.0276549748787198,-0.0211573771468782,0.9653097364809922,-0.2587753473801548
424,1.6340049327385382e+18,-81.61259459999998,212.74995422,14.9245491,-0.02705883004168,-0.0216066334342299,0.9649877331398256,-0.2599993230723404
425,1.634004933343684e+18,-81.93223571999998,213.26161194,14.96081448,-0.0270969056415521,-0.0222087102546083,0.9646405423717962,-0.2612300804006435
426,1.6340049339488343e+18,-82.23564910999998,213.78007507,14.99414825,-0.0271712457734201,-0.0225373331798622,0.964376895342384,-0.2621659698474318
427,1.6340049345539812e+18,-82.56231688999999,214.30976868,15.03254509,-0.0276542689029425,-0.0230028200959548,0.9639535431451016,-0.2636279164600781
428,1.6340049351591437e+18,-82.89084624999998,214.82937622,15.05517292,-0.0270445876585648,-0.0232955983198295,0.9638103875818358,-0.2641882703048164
429,1.634004935764288e+18,-83.19165038999999,215.3550415,15.07723999,-0.0243314013074164,-0.023562674094602,0.9635028635422004,-0.2655466347855099
430,1.634004936369466e+18,-83.48268126999999,215.92272949,15.10385418,-0.0232436656401837,-0.0231616837743057,0.9650004083830044,-0.2601873944544222
431,1.63400493697461e+18,-83.79380034999998,216.427948,15.14583302,-0.0234346957166932,-0.0220227344873971,0.9676491959797956,-0.2502415787234785
432,1.6340049375797407e+18,-84.07970427999999,216.95373535,15.19122696,-0.0234090872194635,-0.0210937331399748,0.9671707229157012,-0.2521663375482367
433,1.6340049381848945e+18,-84.39192962999999,217.47590637,15.23380184,-0.0244273573509087,-0.0211885685007811,0.9667369396662556,-0.2537203938639177
434,1.6340049387900396e+18,-84.69065856999998,218.01065063,15.2575531,-0.0229777599299472,-0.0211271862439937,0.9663393156973392,-0.2553703026736111
435,1.634004939395196e+18,-84.98477172999999,218.51623535,15.28570938,-0.0249990535795081,-0.0215206416998682,0.9657680516452936,-0.2573013403039482
436,1.634004940000336e+18,-85.30327605999999,219.04020691,15.32387352,-0.0238220338117854,-0.0216083809725845,0.9655412257102588,-0.2582551645770995
437,1.6340049406054907e+18,-85.61331939999998,219.55279541,15.35157871,-0.0231508674711344,-0.0218432376519353,0.9649473417861798,-0.2605063106414133
438,1.6340049412106565e+18,-85.89403533999999,220.07267761,15.3880024,-0.0245135827657148,-0.021461949006088,0.9645333409211476,-0.2619425571691963
439,1.6340049418157937e+18,-86.22077178999999,220.60324097,15.42689991,-0.0233121810164193,-0.0212481642638104,0.9639997788151016,-0.2640255369772232
440,1.6340049424209413e+18,-86.52689361999998,221.10980225,15.47014809,-0.0229906924508436,-0.0211462365517152,0.9636047572651594,-0.2654997862829327
441,1.634004943026103e+18,-86.82920073999999,221.6219635,15.50376129,-0.0222222788847667,-0.0204208035051709,0.9631972205069684,-0.2670960042999921
442,1.6340049436312463e+18,-87.15238189999998,222.13905334,15.52866459,-0.0220204920600543,-0.0205699899777647,0.9626963810483145,-0.2689008206722809
443,1.634004944236396e+18,-87.45748900999999,222.66035461,15.56990433,-0.0213679160345989,-0.0201836252051025,0.9622006328808056,-0.270750762735206
444,1.634004944841553e+18,-87.76441955999998,223.17796326,15.62656689,-0.0227757958024005,-0.018926894923126,0.9654389780795636,-0.2589413357863598
445,1.6340049454467013e+18,-88.06503295999998,223.70556641,15.65022373,-0.0221785132339102,-0.0177648043403891,0.9674970972102406,-0.2512805049486313
446,1.6340049460518725e+18,-88.37439727999998,224.23753357,15.6765213,-0.0220160783309359,-0.0176397464621513,0.9670072822289606,-0.2531818472083582
447,1.6340049466569976e+18,-88.67555999999999,224.75372314,15.71576118,-0.0228487533165936,-0.0179854706261655,0.966543896795897,-0.2548477052767698
448,1.6340049472621578e+18,-88.97004699999998,225.28857422,15.73487854,-0.0228710579350021,-0.0179491701701036,0.96613829391395,-0.2563816277196563
449,1.6340049478673068e+18,-89.30242919999999,225.84495544,15.7577076,-0.0207271976478258,-0.0169430102276379,0.9657551943980084,-0.2580701884669351
450,1.6340049484724495e+18,-89.58673858999998,226.3500061,15.79694939,-0.0206269946615039,-0.0169125861137321,0.9652673388902556,-0.2598989341915514
451,1.6340049490776172e+18,-89.88964080999999,226.8730011,15.81735134,-0.0208370977239187,-0.0170748492378536,0.9646223752989186,-0.2622554822203355
452,1.634004949682754e+18,-90.20039368,227.38563538,15.85654259,-0.0216481499915045,-0.0172988418480944,0.9640395218513096,-0.2643102494822291
453,1.6340049502879396e+18,-90.51592254999998,227.92160034,15.88291645,-0.0207921497763169,-0.0164334813618153,0.9636077780887834,-0.2660031526219343
454,1.63400495089305e+18,-90.82277679,228.43270874,15.92189121,-0.0212828910903543,-0.0168340839246828,0.962908937567306,-0.2684586190053412
455,1.634004951498225e+18,-91.14485931,228.94422913,15.95767021,-0.0212811232097467,-0.0166688266733237,0.962444255264394,-0.2701301899470557
456,1.6340049521034655e+18,-91.46909331999998,229.44821167,15.98224258,-0.0212481561129928,-0.0166948454575317,0.9618925641073376,-0.2720891271476283
457,1.6340049527085087e+18,-91.78684998,229.96020508,16.01093674,-0.0212982155824957,-0.016706338921264,0.9613387947900524,-0.2740346800761887
458,1.634004953313656e+18,-92.11454772999998,230.47010803,16.05196381,-0.0211609864208686,-0.0171568366594521,0.9608247535633642,-0.2758145183804457
459,1.634004953918809e+18,-92.43260956,230.99157715,16.06638908,-0.020981533464887,-0.0162691674713027,0.96042184829356,-0.2772813783210739
460,1.634004954523962e+18,-92.74510193,231.48643494,16.09526062,-0.0215899834903209,-0.0161535016193604,0.9598529190071344,-0.2792047830389093
461,1.6340049551291146e+18,-93.07756804999998,232.01805115,16.11903954,-0.0200408952644504,-0.0153348593712099,0.9594778721381512,-0.2806517726334726
462,1.6340049557342707e+18,-93.41800689999998,232.52359009,16.15946388,-0.0205508125871086,-0.016377416418843,0.9588266284189162,-0.2827736567791759
463,1.6340049563394153e+18,-93.75055695,233.01490784,16.18343735,-0.0212084707121569,-0.0174657862209786,0.9583466039651783,-0.2842831928731356
464,1.6340049569445637e+18,-94.06304932,233.53894043,16.21484184,-0.0229101010778191,-0.0158838906312129,0.965353658727622,-0.2594516195135694
465,1.6340049575497172e+18,-94.37551879999998,234.06602478,16.22691154,-0.0224287490309755,-0.0153962663223898,0.9652651571203992,-0.2598520399180405
466,1.6340049581548603e+18,-94.67870331,234.57804871,16.25802994,-0.0226337815348712,-0.0155243839348237,0.964677535640706,-0.2619999192119156
467,1.6340049587600307e+18,-94.99630736999998,235.10566711,16.28265572,-0.0217595187631259,-0.0153678736804564,0.9641034669624154,-0.2641871624299514
468,1.6340049593651676e+18,-95.31645966,235.62307739,16.31469536,-0.0221077131240033,-0.0157930134633513,0.9634760665156734,-0.2664126479686333
469,1.6340049599703217e+18,-95.62976836999998,236.16009521,16.34736443,-0.0217739005926236,-0.0152251541231073,0.9628160758751751,-0.2688480908826379
470,1.6340049605754696e+18,-95.95769500999998,236.65965271,16.3812027,-0.0212891309648295,-0.0154826185875917,0.9621856528697514,-0.2711195877026295
471,1.6340049611806167e+18,-96.28450012,237.19061279,16.41612053,-0.0220606849601333,-0.0159613691403829,0.9616530445108078,-0.2729138744317488
472,1.6340049617857833e+18,-96.61547088999998,237.71472168,16.43219566,-0.0207983659207057,-0.0157201425853174,0.9610557456676082,-0.2751220798325777
473,1.634004962390918e+18,-96.93356323,238.21401978,16.44701767,-0.0216265089005534,-0.0163511019780013,0.9603743499646534,-0.277391498620359
474,1.634004962996636e+18,-97.26753997999998,238.7169342,16.47559738,-0.0207722707047491,-0.0162210309255156,0.9596392744058632,-0.2799961677296148
475,1.6340049636012524e+18,-97.58557129,239.22483826,16.50902367,-0.0212941889858828,-0.0165224146509907,0.9591553165795108,-0.2815930503524415
476,1.634004964206375e+18,-97.93171692,239.72923279,16.51660347,-0.0203684677486514,-0.0163006469320838,0.9587162003962172,-0.283165431380682
477,1.6340049648115223e+18,-98.24139404,240.2219696,16.54967117,-0.0208113425485952,-0.0164427208194566,0.9581633445680656,-0.2849904034867079
478,1.634004965416697e+18,-98.57524109,240.73983765,16.58807182,-0.0207028805887932,-0.0158797802639821,0.9576535673244024,-0.286738327233978
479,1.6340049660218353e+18,-98.95238494999998,241.22055054,16.61069489,-0.0212061878636455,-0.0154056100347862,0.96038867780682,-0.2774284634211421
480,1.6340049666269868e+18,-99.20272063999998,241.75556946,16.64161873,-0.0223189033064877,-0.014017594906534,0.9663544272016152,-0.2558603029312489
481,1.6340049672321329e+18,-99.50709534,242.27189636,16.66456223,-0.0217842321879266,-0.0137245912430626,0.9660316198670276,-0.257138080105379
482,1.6340049678372823e+18,-99.81072998,242.79174805,16.6924305,-0.0221197045814319,-0.0140101975071124,0.9654407996959246,-0.2593038667616349
483,1.6340049684424348e+18,-100.12251281999998,243.30970764,16.72141457,-0.0229872867317428,-0.0145110830617474,0.964968516907036,-0.2609535868604282
484,1.6340049690475876e+18,-100.4358139,243.85333252,16.76310921,-0.0223657793905,-0.0138503176268078,0.9662613852490732,-0.2562164631526122
485,1.6340049696527575e+18,-100.73220825,244.36413574,16.78067589,-0.0233697438696877,-0.0136870354901336,0.9670093386728768,-0.2532971753699646
486,1.634004970257881e+18,-101.03173065,244.9002533,16.80897331,-0.0241065540508246,-0.0137209360898382,0.9665321697694034,-0.2550415157684387
487,1.6340049708630436e+18,-101.35904693999998,245.42550659,16.83483505,-0.0223775699304013,-0.0141520548165055,0.9657607145830908,-0.2580798439949129
488,1.6340049714681836e+18,-101.67609405999998,245.93959045,16.86491013,-0.0237787225513798,-0.014631326502632,0.965225847424961,-0.2599222193298678
489,1.6340049720733463e+18,-101.99064636,246.48156738,16.89199829,-0.0227486037376982,-0.0145152653501541,0.964517848705816,-0.2626349703061348
490,1.6340049726784878e+18,-102.30775452,246.99200439,16.90738678,-0.0230312255235596,-0.0146614148077981,0.9642383356191848,-0.2636267013962372
